entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2026-04-10T22:12:00,629.86,2026-04-10T22:13:00,629.76,-0.016,1,stop_loss
2026-04-10T22:14:00,629.75,2026-04-10T22:21:00,629.51,-0.038,7,stop_loss
2026-04-10T22:22:00,629.55,2026-04-10T23:42:00,629.75,0.032,80,take_profit
2026-04-13T23:42:00,637.0,2026-04-14T08:30:00,638.38,0.217,48,take_profit
2026-04-14T12:20:00,641.5,2026-04-14T13:25:00,643.39,0.295,65,take_profit
2026-04-14T13:32:00,640.47,2026-04-14T13:35:00,644.3,0.598,3,take_profit
2026-04-14T16:56:00,662.37,2026-04-14T17:41:00,663.91,0.232,45,take_profit
2026-04-14T18:24:00,660.5,2026-04-14T19:06:00,662.02,0.23,42,take_profit
2026-04-14T19:35:00,659.88,2026-04-14T19:55:00,662.69,0.426,20,take_profit
2026-04-14T20:49:00,661.52,2026-04-14T21:33:00,663.24,0.26,44,take_profit
2026-04-14T23:58:00,665.68,2026-04-15T08:00:00,663.0,-0.403,2,stop_loss
2026-04-15T16:43:00,673.66,2026-04-15T17:57:00,672.14,-0.226,74,stop_loss
2026-04-15T17:58:00,671.28,2026-04-15T18:16:00,673.58,0.343,18,take_profit
2026-04-16T10:38:00,674.58,2026-04-16T11:07:00,675.8,0.181,29,take_profit
2026-04-16T13:05:00,675.4,2026-04-16T13:16:00,674.85,-0.081,11,stop_loss
2026-04-16T21:23:00,675.8,2026-04-16T22:01:00,676.87,0.158,38,take_profit
2026-04-17T08:00:00,677.0,2026-04-17T08:05:00,677.88,0.13,5,take_profit
2026-04-17T10:19:00,678.5,2026-04-17T10:35:00,678.22,-0.041,16,stop_loss
2026-04-17T10:36:00,678.22,2026-04-17T10:42:00,677.7,-0.077,6,stop_loss
2026-04-17T10:43:00,677.7,2026-04-17T10:57:00,678.5,0.118,14,take_profit
2026-04-17T17:24:00,683.07,2026-04-17T17:46:00,685.79,0.398,22,take_profit
2026-04-17T21:47:00,687.2,2026-04-17T22:33:00,686.71,-0.071,46,stop_loss
2026-04-17T22:34:00,686.73,2026-04-17T23:34:00,686.99,0.038,60,take_profit
2026-04-20T23:38:00,672.25,2026-04-20T23:47:00,672.7,0.067,9,take_profit
2026-04-21T09:28:00,674.26,2026-04-21T09:42:00,675.8,0.228,14,take_profit
2026-04-21T11:14:00,674.51,2026-04-21T12:19:00,674.05,-0.068,65,stop_loss
2026-04-21T22:34:00,671.61,2026-04-21T22:49:00,672.64,0.153,15,take_profit
2026-04-22T09:56:00,674.76,2026-04-22T10:14:00,674.49,-0.04,18,stop_loss
2026-04-22T10:43:00,674.35,2026-04-22T10:59:00,675.16,0.12,16,take_profit
2026-04-22T11:08:00,673.77,2026-04-22T12:01:00,674.87,0.163,53,take_profit
2026-04-24T08:44:00,659.16,2026-04-24T09:02:00,658.54,-0.094,18,stop_loss
2026-04-24T12:48:00,660.5,2026-04-24T13:12:00,662.22,0.26,24,take_profit
2026-04-24T18:20:00,674.8,2026-04-24T18:59:00,676.13,0.197,39,take_profit
2026-04-27T18:53:00,678.27,2026-04-27T19:03:00,677.48,-0.116,10,stop_loss
2026-04-27T19:04:00,677.13,2026-04-27T19:29:00,678.64,0.223,25,take_profit
2026-04-29T08:05:00,671.02,2026-04-29T08:09:00,673.7,0.399,4,take_profit
