datetime,ma200,ma150,ma50
202606221840,-1,-1,209.6758
202606221841,-1,-1,209.6774
202606221842,-1,-1,209.678
202606221843,-1,-1,209.678
202606221844,-1,-1,209.6734
202606221845,-1,-1,209.6756
202606221846,-1,-1,209.6758
202606221847,-1,-1,209.6772
202606221848,-1,-1,209.677
202606221849,-1,-1,209.678
202606221850,-1,-1,209.678
202606221851,-1,-1,209.6764
202606221852,-1,-1,209.672
202606221853,-1,-1,209.674
202606221854,-1,-1,209.6746
202606221855,-1,-1,209.6734
202606221856,-1,-1,209.672
202606221857,-1,-1,209.6724
202606221858,-1,-1,209.6718
202606221859,-1,-1,209.6716
202606221900,-1,-1,209.6704
202606221901,-1,-1,209.67
202606221902,-1,-1,209.6724
202606221903,-1,-1,209.6708
202606221904,-1,-1,209.6694
202606221905,-1,-1,209.6686
202606221906,-1,-1,209.6714
202606221907,-1,-1,209.6666
202606221908,-1,-1,209.6674
202606221909,-1,-1,209.67
202606221910,-1,-1,209.6702
202606221911,-1,-1,209.674
202606221912,-1,-1,209.6752
202606221913,-1,-1,209.674
202606221914,-1,-1,209.6732
202606221915,-1,-1,209.671
202606221916,-1,-1,209.6702
202606221917,-1,-1,209.6706
202606221918,-1,-1,209.6692
202606221919,-1,-1,209.6694
202606221920,-1,-1,209.6668
202606221921,-1,-1,209.6656
202606221922,-1,-1,209.6654
202606221923,-1,-1,209.6648
202606221924,-1,-1,209.6658
202606221925,-1,-1,209.6632
202606221926,-1,-1,209.6614
202606221927,-1,-1,209.6614
202606221928,-1,-1,209.6588
202606221929,-1,-1,209.6594
202606221930,-1,-1,209.6618
202606221931,-1,-1,209.6608
202606221932,-1,-1,209.66
202606221933,-1,-1,209.657
202606221934,-1,-1,209.6576
202606221935,-1,-1,209.6558
202606221936,-1,-1,209.6556
202606221937,-1,-1,209.656
202606221938,-1,-1,209.6576
202606221939,-1,-1,209.6574
202606221940,-1,-1,209.6588
202606221941,-1,-1,209.6574
202606221942,-1,-1,209.6564
202606221943,-1,-1,209.6562
202606221944,-1,-1,209.6554
202606221945,-1,-1,209.6562
202606221946,-1,-1,209.6564
202606221947,-1,-1,209.658
202606221948,-1,-1,209.6554
202606221949,-1,-1,209.655
202606221950,-1,-1,209.6642
202606221951,-1,-1,209.665
202606221952,-1,-1,209.663
202606221953,-1,-1,209.6644
202606221954,-1,-1,209.6644
202606221955,-1,-1,209.663
202606221956,-1,-1,209.6636
202606221957,-1,-1,209.6648
202606221958,-1,-1,209.6654
202606221959,-1,-1,209.6726
202606222000,-1,-1,209.6746
202606222001,-1,-1,209.6714
202606222002,-1,-1,209.675
202606222003,-1,-1,209.674
202606222004,-1,-1,209.6728
202606222005,-1,-1,209.6726
202606222006,-1,-1,209.6712
202606222007,-1,-1,209.6712
202606222008,-1,-1,209.6698
202606222009,-1,-1,209.6698
202606222010,-1,-1,209.6682
202606222011,-1,-1,209.6662
202606222012,-1,-1,209.667
202606222013,-1,-1,209.6678
202606222014,-1,-1,209.6666
202606222015,-1,-1,209.6646
202606222016,-1,-1,209.6652
202606222017,-1,-1,209.666
202606222018,-1,-1,209.6668
202606222019,-1,-1,209.6672
202606222020,-1,-1,209.6654
202606222021,-1,-1,209.6646
202606222022,-1,-1,209.6642
202606222023,-1,-1,209.663
202606222024,-1,-1,209.6626
202606222025,-1,-1,209.662
202606222026,-1,-1,209.6614
202606222027,-1,-1,209.6612
202606222028,-1,-1,209.662
202606222029,-1,-1,209.6626
202606222030,-1,-1,209.6622
202606222031,-1,-1,209.6628
202606222032,-1,-1,209.6622
202606222033,-1,-1,209.6636
202606222034,-1,-1,209.664
202606222035,-1,-1,209.663
202606222036,-1,-1,209.6624
202606222037,-1,-1,209.6632
202606222038,-1,-1,209.6632
202606222039,-1,-1,209.662
202606222040,-1,-1,209.6614
202606222041,-1,-1,209.6606
202606222042,-1,-1,209.6612
202606222043,-1,-1,209.6614
202606222044,-1,-1,209.6616
202606222045,-1,-1,209.6608
202606222046,-1,-1,209.6596
202606222047,-1,-1,209.66
202606222048,-1,-1,209.661
202606222049,-1,-1,209.6592
202606222050,-1,-1,209.6592
202606222051,-1,-1,209.6594
202606222052,-1,-1,209.6614
202606222053,-1,-1,209.6604
202606222054,-1,-1,209.6618
202606222055,-1,-1,209.6622
202606222056,-1,-1,209.6616
202606222057,-1,-1,209.6618
202606222058,-1,-1,209.6608
202606222059,-1,-1,209.6602
202606222100,-1,-1,209.6602
202606222101,-1,-1,209.6602
202606222102,-1,-1,209.6596
202606222103,-1,-1,209.6612
202606222104,-1,-1,209.6594
202606222105,-1,-1,209.659
202606222106,-1,-1,209.6578
202606222107,-1,-1,209.6586
202606222108,-1,-1,209.6592
202606222109,-1,-1,209.6582
202606222110,-1,-1,209.659
202606222111,-1,-1,209.6592
