datetime,ma200,ma150,ma50
202607011551,316.075,333.6058,370.8944
202607011552,316.0737,333.6042,370.8896
202607011553,316.0741,333.6047,370.891
202607011554,316.0736,333.604,370.8891
202607011555,316.0733,333.6036,370.8878
202607011556,316.074,333.6046,370.8908
202607011557,316.0737,333.6041,370.8892
202607011558,316.0738,333.6043,370.8898
202607011559,316.074,333.6045,370.8906
202607011600,316.0731,333.6033,370.8868
202607011601,316.0725,333.6025,370.8846
202607011602,316.0731,333.6034,370.8872
202607011603,316.0749,333.6057,370.8941
202607011604,316.0731,333.6033,370.887
202607011605,316.0732,333.6035,370.8874
202607011606,316.0732,333.6035,370.8874
202607011607,316.0744,333.6051,370.8923
202607011608,316.0744,333.6051,370.8922
202607011609,316.0731,333.6033,370.8868
202607011610,316.0735,333.6039,370.8887
202607011611,316.0732,333.6035,370.8875
202607011612,316.0725,333.6026,370.8847
202607011613,316.0737,333.6042,370.8896
202607011614,316.0719,333.6017,370.882
202607011615,316.0712,333.6009,370.8796
202607011616,316.0729,333.6031,370.8862
202607011617,316.0737,333.6041,370.8892
202607011618,316.0739,333.6045,370.8904
202607011619,316.0734,333.6037,370.8881
202607011620,316.0705,333.5999,370.8768
202607011621,316.0728,333.6029,370.8856
202607011622,316.0728,333.6029,370.8856
202607011623,316.0739,333.6043,370.89
202607011624,316.0719,333.6017,370.882
202607011625,316.0743,333.6049,370.8918
202607011626,316.0732,333.6035,370.8875
202607011627,316.0724,333.6023,370.884
202607011628,316.0711,333.6007,370.879
202607011629,316.0717,333.6015,370.8814
202607011630,316.0714,333.601,370.88
202607011631,316.0709,333.6004,370.8782
202607011632,316.0698,333.5989,370.8736
202607011633,316.0698,333.599,370.874
202607011634,316.0678,333.5962,370.8656
202607011635,316.0687,333.5974,370.8692
202607011636,316.0694,333.5985,370.8724
202607011637,316.07,333.5992,370.8745
202607011638,316.0702,333.5995,370.8755
202607011639,316.0688,333.5976,370.8698
202607011640,316.0682,333.5968,370.8674
202607011641,316.0683,333.5969,370.8678
202607011642,316.068,333.5965,370.8664
202607011643,316.0678,333.5962,370.8657
202607011644,316.0674,333.5957,370.8641
202607011645,316.0678,333.5962,370.8656
202607011646,316.0681,333.5966,370.8668
202607011647,316.0676,333.596,370.865
202607011648,316.0677,333.5961,370.8654
202607011649,316.0684,333.597,370.868
202607011650,316.0701,333.5993,370.8748
202607011651,316.0705,333.5999,370.8766
202607011652,316.07,333.5991,370.8744
202607011653,316.0709,333.6004,370.8782
202607011654,316.072,333.6019,370.8828
202607011655,316.0729,333.6031,370.8862
202607011656,316.0734,333.6038,370.8884
202607011657,316.0721,333.602,370.883
202607011658,316.0709,333.6004,370.8781
202607011659,316.0697,333.5988,370.8734
202607011700,316.0698,333.5989,370.8736
202607011701,316.0731,333.6034,370.8871
202607011702,316.0731,333.6033,370.887
202607011703,316.0733,333.6037,370.888
202607011704,316.0737,333.6041,370.8894
202607011705,316.0731,333.6033,370.8869
202607011706,316.0731,333.6033,370.8868
202607011707,316.0714,333.601,370.88
202607011708,316.0722,333.6021,370.8832
202607011709,316.0726,333.6027,370.8851
202607011710,316.0718,333.6016,370.8818
202607011711,316.0718,333.6016,370.8817
202607011712,316.0728,333.6029,370.8856
202607011713,316.0734,333.6038,370.8884
202607011714,316.0734,333.6037,370.888
202607011715,316.0713,333.6009,370.8798
202607011716,316.0717,333.6015,370.8815
202607011717,316.0703,333.5996,370.8759
202607011718,316.0706,333.6001,370.8772
202607011719,316.0713,333.6009,370.8797
202607011720,316.0717,333.6015,370.8816
202607011721,316.0715,333.6013,370.8808
202607011722,316.0712,333.6009,370.8796
202607011723,316.0715,333.6011,370.8804
202607011724,316.0715,333.6011,370.8804
202607011725,316.0712,333.6009,370.8796
202607011726,316.0706,333.6,370.877
202607011727,316.0709,333.6005,370.8784
202607011728,316.0715,333.6012,370.8805
202607011729,316.0707,333.6001,370.8772
202607011730,316.0717,333.6015,370.8814
202607011731,316.0727,333.6029,370.8856
202607011732,316.0703,333.5997,370.876
202607011733,316.0702,333.5995,370.8754
202607011734,316.07,333.5991,370.8744
202607011735,316.0703,333.5995,370.8756
202607011736,316.0719,333.6017,370.882
202607011737,316.0728,333.6029,370.8858
202607011738,316.0736,333.6039,370.8888
202607011739,316.0741,333.6046,370.8908
202607011740,316.0722,333.6021,370.8833
202607011741,316.0718,333.6016,370.8818
202607011742,316.0728,333.6029,370.8856
202607011743,316.0712,333.6007,370.8792
202607011744,316.0724,333.6024,370.8842
202607011745,316.0725,333.6025,370.8844
202607011746,316.0728,333.603,370.8859
202607011747,316.0727,333.6028,370.8854
202607011748,316.0737,333.6041,370.8894
202607011749,316.0742,333.6048,370.8914
202607011750,316.0745,333.6052,370.8927
202607011751,316.0737,333.6041,370.8892
202607011752,316.0726,333.6027,370.8851
202607011753,316.0734,333.6037,370.888
202607011754,316.0757,333.6068,370.8974
202607011755,316.0756,333.6067,370.8972
202607011756,316.0756,333.6067,370.8972
202607011757,316.075,333.6058,370.8944
202607011758,316.0756,333.6067,370.8972
202607011759,316.075,333.6058,370.8944
202607011800,316.0767,333.6081,370.9014
202607011801,316.0773,333.609,370.904
202607011802,316.0767,333.6082,370.9015
202607011803,316.0792,333.6115,370.9114
202607011804,316.0792,333.6114,370.9113
202607011805,316.079,333.6113,370.9108
202607011806,316.0789,333.611,370.9101
