datetime,ma200,ma150,ma50
202607011823,418.5528,413.5983,405.4868
202607011824,418.5526,413.5979,405.4858
202607011825,418.5519,413.5971,405.4832
202607011826,418.5503,413.5949,405.4766
202607011827,418.5499,413.5944,405.4752
202607011828,418.5492,413.5934,405.4721
202607011829,418.549,413.5931,405.4713
202607011830,418.549,413.5931,405.4714
202607011831,418.5473,413.5909,405.4648
202607011832,418.5479,413.5917,405.467
202607011833,418.5489,413.5931,405.4712
202607011834,418.5501,413.5946,405.4757
202607011835,418.5511,413.5959,405.4798
202607011836,418.5477,413.5915,405.4664
202607011837,418.5461,413.5893,405.46
202607011838,418.5463,413.5896,405.4607
202607011839,418.5458,413.5889,405.4588
202607011840,418.5458,413.5889,405.4586
202607011841,418.5467,413.5901,405.4624
