date,symbol,ma200,ma150,ma50
20260421,AVGO,334.9958,345.9737,337.2298
20260422,AVGO,335.7314,346.3777,338.7818
20260423,AVGO,336.4821,346.853,340.4218
20260424,AVGO,337.1938,347.3437,341.9968
20260427,AVGO,337.9048,347.8268,343.7618
20260428,AVGO,338.534,348.2307,345.2608
20260429,AVGO,339.2295,348.7402,346.9728
20260430,AVGO,339.9019,349.2429,348.5966
20260501,AVGO,340.6024,349.8153,350.31
20260504,AVGO,341.2432,350.3491,351.9532
20260505,AVGO,341.9873,351.0424,353.993
20260506,AVGO,342.666,351.6625,355.9614
20260507,AVGO,343.3242,352.1805,357.5976
20260508,AVGO,344.0109,352.7762,359.8106
20260511,AVGO,344.7084,353.3812,362.0268
20260512,AVGO,345.3436,353.9315,364.0378
20260513,AVGO,345.9578,354.4663,366.1022
20260514,AVGO,346.6731,355.0983,368.2172
20260515,AVGO,347.2794,355.6183,370.0444
20260518,AVGO,347.9121,356.2398,371.8194
20260519,AVGO,348.5368,356.6056,373.193
20260520,AVGO,349.1288,357.0749,374.65
20260521,AVGO,349.7527,357.4963,376.212
20260522,AVGO,350.317,357.9007,377.7532
20260526,AVGO,350.9125,358.394,379.8112
20260527,AVGO,351.486,358.8613,381.7252
20260528,AVGO,352.1218,359.4404,383.9444
20260529,AVGO,352.7847,360.1485,386.5656
20260601,AVGO,353.5996,360.9646,389.5936
20260602,AVGO,354.5146,361.8989,393.2316
20260603,AVGO,355.0516,362.2302,395.0396
20260604,AVGO,355.5914,362.5042,396.8796
20260605,AVGO,356.0465,362.491,398.2198
20260608,AVGO,356.5708,362.6116,399.8994
20260609,AVGO,357.0637,362.7399,401.7134
20260610,AVGO,357.4278,362.7773,403.2418
20260611,AVGO,357.8843,363.0199,404.712
20260612,AVGO,358.3001,363.1771,406.0976
20260615,AVGO,358.7892,363.4271,407.71
20260616,AVGO,359.1336,363.6001,408.8146
20260617,AVGO,359.6399,363.8577,409.8546
20260618,AVGO,360.2196,364.2408,411.1254
20260622,AVGO,360.67,364.4997,411.8594
20260623,AVGO,360.9775,364.7771,412.0604
20260624,AVGO,361.2248,365.0334,412.1096
